date,region,SST,fish_density,chlorophyll
2026-02-28,South,112.7752215620765,84.26080372870496,27.580088041074873
2026-03-01,South,109.23691494013879,97.10717635772203,30.121806277433468
2026-03-02,South,109.77544322376713,84.02198949025095,24.092378950644573
2026-03-03,South,111.78379147446691,92.74526491473773,24.785560066787838
2026-03-04,South,109.06751943551258,92.55184341152705,23.581810945168854
2026-03-05,South,109.99070868544351,85.21616446382816,27.743438110048814
2026-03-06,South,110.67916518663309,93.73339478588629,27.46881929155687
2026-03-07,South,111.3348505514971,92.88894645789196,30.352442844858974
2026-03-08,South,106.0941232858446,93.51511780558452,26.705774811442463
2026-03-09,South,110.96617786269715,86.42620995802417,26.384921253580828
2026-03-10,South,108.9586701121973,80.73761600335926,26.795323768195672
2026-03-11,South,110.73272875129446,86.05873422381302,27.38196058718081
2026-03-12,South,110.76566770687275,89.65680187816986,23.809610994718216
2026-03-13,South,112.32395310278903,90.15022611765652,32.88545390922759
2026-03-14,South,111.71370768603512,87.40377666745535,28.38248357341085
2026-03-15,South,111.6010102661812,79.73482091805876,27.740218669281422
2026-03-16,South,111.69869295047334,91.71136934102421,28.57006655865183
2026-03-17,South,109.30004343928388,97.3017571468381,28.278830649029985
2026-03-18,South,108.69006482854684,89.2733080534525,26.456905994704506
2026-03-19,South,110.28224154124379,91.27147082826261,25.79396603576736
2026-03-20,South,109.91421230120629,90.79359637174055,28.181743832884667
2026-03-21,South,107.74791727004505,88.18356716544804,27.321005135071914
2026-03-22,South,109.09427749027982,91.93375182656435,25.19907529987715
2026-03-23,South,108.13562475049623,88.48536820632532,29.465196172833775
2026-03-24,South,106.4217686879262,83.57402910207459,26.871057810231207
2026-03-25,South,110.63702556667413,84.52967590329554,28.587043837870088
2026-03-26,South,108.09564707027256,85.23164937981467,29.40297118941435
2026-03-27,South,112.0145058964859,91.18225219944206,27.44667882162685
2026-03-28,South,104.60066250564138,82.10011519889825,26.55403651509651
2026-03-29,South,106.67538380491104,86.91200045958598,27.95513123799444
2026-03-30,South,107.79426892885125,88.4311658115831,25.10913161817015
2026-03-31,South,109.9465771011988,92.12315883730996,27.097418745931765
2026-04-01,South,108.4163683717053,93.14706954155915,26.934370847643358
2026-04-02,South,108.18679742407708,86.93947503165597,24.72524238144863
2026-04-03,South,105.26256985623812,77.6711730592522,30.68778754859538
2026-04-04,South,105.15729824125486,82.40031810890794,23.216872761266167
2026-04-05,South,108.07312601188775,86.6788136465432,24.018417395003237
2026-04-06,South,104.65970556901156,74.5489206743238,28.56039426520947
2026-04-07,South,106.28684043181383,91.97279494596349,27.683900587955854
2026-04-08,South,108.31799792586841,87.36628790324707,24.61166995021213
2026-04-09,South,105.31998161227388,86.16274946272053,27.27857435265816
2026-04-10,South,110.46671826075017,95.20100692123147,30.029044542144653
2026-04-11,South,109.67817336910598,84.59182454457306,26.875108558627225
2026-04-12,South,104.06468120576578,86.12195461903278,31.01058204130232
2026-04-13,South,105.32293256100029,83.70902543329056,22.61646289046399
2026-04-14,South,102.59921400428956,81.15893686835207,26.907489708576122
2026-04-15,South,105.59162422310014,80.61233743945823,28.45138151706204
2026-04-16,South,108.67857190179272,95.27087358986681,28.518402183569037
2026-04-17,South,106.30994627379917,83.17045681866149,25.85327780146854
2026-04-18,South,108.054227854344,89.94070351795372,26.029962606846503
2026-04-19,South,104.08581985345906,73.89361894540757,26.705454312866326
2026-04-20,South,108.72725307603478,92.88174510927676,28.3769595885111
2026-04-21,South,106.02485730598929,90.08094162457672,27.409918333762583
2026-04-22,South,107.16614672805134,86.2200879339276,28.51334512719705
2026-04-23,South,106.96574678210133,84.43788509499144,24.355409442286795
2026-04-24,South,104.62104152239442,85.69683324598337,25.468666346231615
2026-04-25,South,104.87356370176583,95.34280426581412,24.094680876105663
2026-04-26,South,109.133861916724,78.4909060388618,26.05454683117252
2026-04-27,South,108.01773963821881,90.32432864844569,28.633989711272374
2026-04-28,South,109.34427152996282,82.91733071320076,27.084822147443024
2026-04-29,South,107.92083700001521,86.23707761851351,31.79788572630258
2026-04-30,South,107.58777015194192,84.83081552616022,26.90436676476782
2026-05-01,South,103.88294871765673,80.96476768513661,25.89597350469082
2026-05-02,South,106.83032093976196,85.41193110654592,26.578430026832827
2026-05-03,South,107.35526310353711,80.21335475644075,25.195435234987553
2026-05-04,South,111.35810545576028,94.23238654524806,27.15594786639687
2026-05-05,South,108.87053356033564,78.12570929227552,29.02968276629042
2026-05-06,South,110.6163289875193,91.19188575415716,27.351207133759406
2026-05-07,South,108.78971177841747,85.39909016006114,25.171022895916554
2026-05-08,South,106.22528855193755,79.12560637251278,24.394888469430242
2026-05-09,South,107.93821561902429,87.36248934821292,25.687239340473173
2026-05-10,South,108.23528401424733,78.80347177786547,26.794783671671226
2026-05-11,South,105.94617545592246,84.95550947333615,28.576408162137017
2026-05-12,South,107.12012421667123,78.58171483427923,23.743047560601376
2026-05-13,South,107.54452120197341,88.3419773831679,25.869251684617172
2026-05-14,South,111.23717545148737,84.36795369303802,27.536055129167632
2026-05-15,South,103.93703943645735,80.89466146401934,22.119996352032604
2026-05-16,South,110.5854250595127,89.93808698732597,25.44988844596973
2026-05-17,South,106.37812664111678,81.23979075368224,24.915848248750983
2026-05-18,South,105.5881261362388,84.18068091064953,24.525684479546765
2026-05-19,South,110.77535124128221,81.0511284868015,27.538849338299737
2026-05-20,South,109.96503645084181,91.12640717865423,26.67188807116477
2026-05-21,South,111.09861693242217,97.7034625736916,26.109151181282364
2026-05-22,South,110.28186278624862,102.18653456854871,27.912297810354996
2026-05-23,South,112.89354191876217,90.77067426834193,31.024857819044932
2026-05-24,South,109.98717904252713,91.93076393800764,30.275948841988935
2026-05-25,South,108.65511453177778,78.02096326088478,22.885479362230885
2026-05-26,South,109.7546897214036,95.31742340865082,28.105082311951
2026-05-27,South,111.65894325984912,93.20829713149983,26.97574207184215
2026-05-28,South,107.71879261869793,83.75536687020218,26.8540692094703
2026-05-29,South,108.0816437744973,92.65121902104289,25.81976268781436
2026-05-30,South,108.8776864673358,85.82976879064195,27.01071455324157
2026-05-31,South,105.39890214201021,82.0289957985354,26.382595220546083
2026-06-01,South,109.9989286114189,90.37581751627259,25.841882207585936
2026-06-02,South,106.06742771607004,79.53716967370444,24.42075044756365
2026-06-03,South,110.0648921621229,93.16003755169807,26.115587067185615
2026-06-04,South,111.81058170862096,84.16851630726255,27.830634870637724
2026-06-05,South,109.24958271453896,82.14939222251523,28.04790922627632
2026-06-06,South,113.68296950379795,86.39792666099669,29.443291855439885
2026-06-07,South,107.5351700768862,89.82563624908958,25.518653969243417
2026-06-08,South,112.96812203127017,87.2906208174176,28.16131354085951
2026-06-09,South,112.06726035811316,82.91382936465469,29.338457255529228
2026-06-10,South,107.4182236369612,82.90617890988997,28.8148345176805
2026-06-11,South,116.40706188925915,92.9654376580049,28.16374666958879
2026-06-12,South,110.9950055492938,82.89114202111311,26.757137659979534
2026-06-13,South,109.50635043446965,81.84667480240401,27.283518554566715
2026-06-14,South,108.58772530236524,97.42666191239012,24.418130114678238
2026-06-15,South,111.104162509284,84.58050298835776,26.833613479785786
2026-06-16,South,111.4333596485723,87.53147587499281,28.775844726660722
2026-06-17,South,112.03907303587815,87.79507342470609,28.69170886606303
2026-06-18,South,111.38538932565932,87.00152742167525,26.736542656404087
2026-06-19,South,113.39617983784721,93.82367757012328,28.114672369743776
2026-06-20,South,111.50472144028683,93.94449190458971,25.65164360747599
2026-06-21,South,108.56176501075132,85.3196398509431,28.119337298600314
2026-06-22,South,112.2860981561986,83.64648709199714,27.301576758966778
2026-06-23,South,108.00436459774092,92.77569281743726,26.048970016155906
2026-06-24,South,113.60268546440295,90.40544291553896,26.99708942069382
2026-06-25,South,111.09364787550096,97.52652737468662,27.09294184130048
2026-06-26,South,113.53730693010368,79.60191605625714,26.811706096156822
2026-06-27,South,115.99826136864661,93.7756252013339,29.51593834573445
2026-06-28,South,111.63327970052437,98.89965542980053,26.536088844072513
2026-06-29,South,115.81504865521113,90.88571824697812,31.34893792309699
2026-06-30,South,112.9885619515872,89.26338244459659,30.5281333972802
2026-07-01,South,117.52553376399335,95.49798546914637,26.722019773089663
2026-07-02,South,113.45359206962043,87.96889456127157,27.83012695278265
2026-07-03,South,112.66856617439346,88.5744932792511,26.232399992206304
2026-07-04,South,115.89053699397482,91.02335412422283,27.52481227241774
2026-07-05,South,113.81179281280818,87.91233057811468,31.76721349785123
2026-07-06,South,113.16854054848393,96.67911518978994,27.01856527546519
2026-07-07,South,114.0645329771039,93.5570165431653,28.533358669575637
2026-07-08,South,115.10042897540892,93.33348434084364,29.102728383098338
2026-07-09,South,118.04403819123515,98.4780855874387,26.607548893280548
2026-07-10,South,111.66209494323584,88.00789678857134,25.622228039828762
2026-07-11,South,115.74753079792455,88.72700554657514,25.737461416768674
2026-07-12,South,117.12273202978619,90.68506410075618,26.652604938161687
2026-07-13,South,116.43178330459781,93.1543418492013,22.586296442285203
2026-07-14,South,118.83693328026652,89.7734880823487,29.85655145764056
2026-07-15,South,116.24113395509448,90.49160208114222,32.35661447353104
2026-07-16,South,116.19359761343514,90.37429488139095,28.534361000760086
2026-07-17,South,117.92043893334457,104.95913229582074,25.7515500679877
2026-07-18,South,117.10763945717217,79.81703686606816,27.13597512563454
2026-07-19,South,116.30152812805557,92.1431238954163,27.34255193556112
2026-07-20,South,118.28801836336541,103.25888365476618,26.622434118246332
2026-07-21,South,116.12405837733556,93.50846902253072,29.945176952257427
2026-07-22,South,116.38009443707725,96.87116291676726,29.89653897616612
2026-07-23,South,116.71969268553622,93.87488572392782,26.033034949471926
2026-07-24,South,120.65489839091114,93.18725180664651,30.581141767077245
2026-07-25,South,111.67960324180238,78.13410292089735,30.38954597551501
2026-07-26,South,119.08545529651173,96.2956426723909,32.62220746976146
2026-07-27,South,118.53511804217159,90.95006141072533,34.437447654606245
2026-07-28,South,115.27679480943094,88.21975881671824,26.251373662999793
2026-07-29,South,119.42954464663364,93.04869943741137,34.53434978211714
2026-07-30,South,119.93269411789339,104.67046232743219,28.278126046561106
2026-07-31,South,120.33106110235465,108.28903659315358,27.8812813097099
2026-08-01,South,114.01816240252052,92.30056960965842,28.457777230259797
2026-08-02,South,122.22402671358273,95.45538525130756,28.280682674530524
2026-08-03,South,118.18454758227365,88.66150597856287,29.434997797747783
2026-08-04,South,121.20122378983623,99.30367983959934,26.600090382492645
2026-08-05,South,121.47754803656562,106.09656642957822,28.818004403186258
2026-08-06,South,118.40851425173986,93.49010946626612,31.252867319071335
2026-08-07,South,121.64848317707161,85.42380633789116,29.21557405255201
2026-08-08,South,119.72132992669837,99.12731230043633,29.22745755881944
2026-08-09,South,116.5133651247495,98.13769065704984,29.253190234384522
2026-08-10,South,123.15440828125402,90.594298423074,31.972204914886127
2026-08-11,South,119.43059355129243,96.42689575934871,25.57566928587962
2026-08-12,South,119.43236223731185,97.80201987052997,30.055520551137242
2026-08-13,South,120.49474261203984,96.03025757958719,28.562670243924444
2026-08-14,South,122.00368568297388,93.64909395095235,29.734012927218455
2026-08-15,South,121.50177554412099,102.28110655311458,31.420255448348954
2026-08-16,South,122.8682745133122,96.27772088080634,27.185281599838753
2026-08-17,South,119.24766068783012,87.97219773676444,26.824243254679846
2026-08-18,South,120.59499458229163,86.22862323748491,25.248138997030715
2026-08-19,South,121.99948531812895,103.9038358544997,28.301579180098237
2026-08-20,South,126.17750593608575,104.02532463122421,32.89636587597479
2026-08-21,South,122.3028538534506,98.28215081840634,29.21939639374318
2026-08-22,South,124.84812311690975,97.67712530927378,27.28937483207238
2026-08-23,South,122.90039751260177,95.67532593906579,28.60872201337026
2026-08-24,South,121.99994472890687,92.22127254091744,26.424265538800128
2026-08-25,South,122.61611202822313,95.93561139977909,27.272850202182305
2026-08-26,South,122.91330266554668,87.73020605683648,30.360298353636765
2026-08-27,South,124.59625592600504,95.99668647346147,27.571504532588953
2026-08-28,South,126.27520981236033,99.4654802681328,32.48031057287867
2026-08-29,South,124.3805321301754,102.55382594009241,29.733865844374407
2026-08-30,South,126.1686296805695,100.73527142758877,30.40491534400295
2026-08-31,South,121.99628042511944,101.57163990947335,28.842510149808103
2026-09-01,South,123.2260276750341,105.32649766559445,31.190901212094268
2026-09-02,South,122.73411773654577,103.47814465835714,31.113143322863177
2026-09-03,South,124.9370141143084,102.30216052833951,30.657511526686026
2026-09-04,South,123.71354160167606,99.03014667724477,30.872286532150508
2026-09-05,South,126.01223290619605,95.90584628288904,29.77826724139836
2026-09-06,South,122.80977202114839,101.9475378738153,30.646360418047777
2026-09-07,South,124.87475072044407,108.29853748746291,29.299194593141202
2026-09-08,South,126.27710865086895,102.73221711894726,30.259884974498597
2026-09-09,South,120.88524852177252,106.29449455954864,28.627762205621913
2026-09-10,South,129.36930224348566,95.86758325448311,29.95942337005874
2026-09-11,South,124.6676135294074,93.96327389962822,28.555299110437904
2026-09-12,South,121.2893757378758,101.30750812904196,30.193255355292933
2026-09-13,South,125.758811398778,101.92850016978866,32.77297410538253
2026-09-14,South,125.61027822030756,107.0571334591051,32.46425958740063
2026-09-15,South,125.4779404406022,100.30499414884807,27.58245741622957
2026-09-16,South,127.71999087895131,97.8361155905194,33.12240427860401
2026-09-17,South,127.32589162008199,100.79274708504039,29.82886132078054
2026-09-18,South,126.51763342277323,93.55068688359992,31.50499271484583
2026-09-19,South,126.91053152390558,95.8854718536393,28.569675640686697
2026-09-20,South,125.88727668830388,105.57204134023316,30.461415165408788
2026-09-21,South,129.73015775608738,108.14806327721796,31.57347791701129
2026-09-22,South,123.30135142063423,100.45610256053779,26.691060700287544
2026-09-23,South,126.61697569873652,92.68819295418687,31.539929472435684
2026-09-24,South,126.54298934352356,99.4423735972544,33.000467884381344
2026-09-25,South,128.1120855941574,96.36466903202567,30.273121227468227
2026-09-26,South,124.86769762420779,105.77682436830506,32.693875786497586
2026-09-27,South,123.13521639373518,95.58956244717514,29.247656291842222
2026-09-28,South,127.00062000511788,96.17175745018656,32.09929306311681
2026-09-29,South,127.31108483110368,101.99784869049007,26.02507703431854
2026-09-30,South,129.78669220055605,100.62858147627179,35.79489399873814
2026-10-01,South,124.32284146989866,106.87699272693747,32.855484784465645
2026-10-02,South,129.22621173519076,99.70691490048165,30.275991338530794
2026-10-03,South,131.70208267233934,98.36552484174833,27.396238481180234
2026-10-04,South,126.25931049720211,90.24288081897411,30.827918836051403
2026-10-05,South,124.47768507018374,99.42821554407992,27.007685919889234
2026-10-06,South,126.28748009129401,98.2203335037456,31.147203093373783
2026-10-07,South,127.1684161698438,94.5902099033164,31.256814672297324
2026-10-08,South,128.3040663634089,108.58938539700605,28.778006934677734
2026-10-09,South,126.02688222638575,104.15773151825482,32.447310492505906
2026-10-10,South,130.35033710766984,104.13918029144973,32.681216827146315
2026-10-11,South,125.03822249151325,106.85220921406494,31.95929117287978
2026-10-12,South,123.81329494082432,102.36331611965252,29.780374395502655
2026-10-13,South,129.52660843824285,99.50700724300212,28.074273553821158
2026-10-14,South,122.78248614072754,93.02988809262821,31.512241772567783
2026-10-15,South,126.93906246646092,105.64115769543805,29.847069695020608
2026-10-16,South,133.595327041914,108.85809641586798,28.939505121997467
2026-10-17,South,127.34556609897994,102.72519171903727,33.17319195174464
2026-10-18,South,125.13484950514686,95.87539058977296,34.225784942034394
2026-10-19,South,127.26536307394079,104.85202829418141,30.37057635682975
2026-10-20,South,127.27937050112374,98.04600198522924,34.77411640943133
2026-10-21,South,127.7001270819795,101.65016839261521,30.722654873618602
2026-10-22,South,128.6982503743557,110.19332103141946,29.978738266538436
2026-10-23,South,125.28744328300195,96.92578344735084,28.796571748229436
2026-10-24,South,130.72974973066255,96.71885349916573,34.420114762118
2026-10-25,South,127.83092064385112,97.00200055573035,29.00589636599468
2026-10-26,South,128.7773736138247,107.99339302449788,32.226013342714914
2026-10-27,South,126.04764056643168,102.11176814004641,29.09120044316792
2026-10-28,South,129.85392416174622,103.23875243595322,30.05017130720052
2026-10-29,South,126.74134941473265,98.84761050522827,32.408769270885664
2026-10-30,South,127.78193543854499,104.65234788860194,29.79631339513029
2026-10-31,South,125.32908514631441,96.01774386210042,29.256226270422296
2026-11-01,South,125.16700138318862,101.66192894976388,32.29900967098734
2026-11-02,South,128.49995362464284,99.14369005564949,33.89478531137181
2026-11-03,South,126.19613021666261,96.46860724695482,31.52860564990099
2026-11-04,South,125.3326333576628,97.07866951200518,28.756987120284663
2026-11-05,South,125.70799644298486,98.68935992196809,29.120382290001817
2026-11-06,South,128.3435147961046,102.43066265721518,30.828533486700998
2026-11-07,South,125.6359552194772,101.68604315113733,30.769051167746756
2026-11-08,South,126.60433579924005,82.84164218224981,28.345135339568465
2026-11-09,South,126.81252481349003,97.4117670620582,31.808580841857736
2026-11-10,South,122.88782144576697,96.35240726983339,29.748590948432593
2026-11-11,South,123.71756071159724,106.49935876231945,26.31209550504319
2026-11-12,South,127.26692696579228,96.41352853072317,28.595532428236996
2026-11-13,South,125.05215326086757,100.85570569919362,29.002173304870187
2026-11-14,South,128.56880630702474,110.330196594299,30.56804588372284
2026-11-15,South,128.31544027204015,96.08750956789576,34.441645645416024
2026-11-16,South,127.74398021703082,104.16506030294669,31.025138655685424
2026-11-17,South,129.86637347034727,99.88173960660522,29.291730914272208
2026-11-18,South,125.97923216937744,98.26021702405578,30.637108042489814
2026-11-19,South,127.35917402185277,97.87178504771565,29.767659309462793
2026-11-20,South,124.80605124030618,96.18555445016551,30.610726727128316
2026-11-21,South,130.79050573964966,118.2419653312522,32.31923652200116
2026-11-22,South,129.7614424036054,108.03143328324265,33.37074977516896
2026-11-23,South,125.72386912528009,106.08778460915512,30.09620083371597
2026-11-24,South,126.37676608723514,103.5613803039706,33.553274272646696
2026-11-25,South,128.22325537632224,94.547320359048,32.46069640033683
2026-11-26,South,125.10905857820644,102.0620367141817,28.606932626016917
2026-11-27,South,123.98640810462288,104.55377455623506,34.216992952421506
2026-11-28,South,126.9416267408334,97.28630402247117,31.042314374706876
2026-11-29,South,125.24222083265198,105.02041000192723,28.37819515858593
2026-11-30,South,125.3407629047566,103.79429137307568,33.37397868341216
2026-12-01,South,123.1934326716644,107.81494636139988,33.79424170472977
2026-12-02,South,121.31163588478222,94.9603936452577,29.196276649517326
2026-12-03,South,125.10210773036009,94.59363127290943,29.013121025320824
2026-12-04,South,126.3204627018758,99.2482296146379,29.919342625467834
2026-12-05,South,123.93754951144147,106.3278945749713,31.216973357323695
2026-12-06,South,127.1385914439207,92.56884375092676,32.98343159884517
2026-12-07,South,122.73245108387343,87.84408228994359,30.68746487850183
2026-12-08,South,121.90344561673304,97.9697328880445,29.58413554029015
2026-12-09,South,123.7490222797317,96.7862713599146,32.7458279965552
2026-12-10,South,123.58702237461374,98.90825736556941,29.091731528819704
2026-12-11,South,125.15900513449301,104.85376296377375,32.09363970363242
2026-12-12,South,121.93417748882648,94.78449526046693,28.81070990106274
2026-12-13,South,126.08354273760608,91.50180503543177,31.078754463543007
2026-12-14,South,127.14269584918317,111.93656446534627,30.201414040255735
2026-12-15,South,122.99037945078747,93.4061621234361,29.486371524851876
2026-12-16,South,125.4262337368886,95.04580137945041,29.330473712453305
2026-12-17,South,120.67034634045146,102.05487714097416,31.823777330451684
2026-12-18,South,124.78873620351689,97.90854335760594,28.49189516448631
2026-12-19,South,124.58626695892669,99.35206430696729,28.43678888668792
2026-12-20,South,124.07052188421116,101.67036812767053,34.056091508532454
2026-12-21,South,122.16301070992407,103.14832408348924,31.388297271293478
2026-12-22,South,116.13472959845389,91.24048021285425,23.456718522304705
2026-12-23,South,120.60750987795542,104.08576793193585,27.99098449717028
2026-12-24,South,120.4855603675126,85.70944905033606,25.473133398378415
2026-12-25,South,119.62604816712549,99.49977471846577,27.023828246594586
2026-12-26,South,121.67099331851301,93.13915686472214,23.057169331234526
2026-12-27,South,120.43135989336625,103.20644449773297,28.812292823285368
2026-12-28,South,119.46171937785581,96.27959789643738,26.60846023724854
2026-12-29,South,118.83392411329756,91.70261263059105,28.88659533625239
2026-12-30,South,119.36005143039034,98.80224660942044,25.62176776831302
2026-12-31,South,122.87264867972686,102.76406067981776,29.740353442289454
2026-01-01,East,162.22982475751775,134.26284089719383,39.38878966684827
2026-01-02,East,165.90010734564896,137.34649534010333,35.58950422779555
2026-01-03,East,165.55463665528035,133.28696616227526,35.73582099750599
2026-01-04,East,164.13756208706425,134.69183490802595,38.985332053551126
2026-01-05,East,161.74786694835743,129.20985795497475,37.22089809491315
2026-01-06,East,166.2054040692006,134.13364876040671,37.330737245932596
2026-01-07,East,158.96149629304878,132.99415144725864,38.8235550265987
2026-01-08,East,159.09279780638843,130.40082991521825,37.19347832545551
2026-01-09,East,161.56417174521076,128.4049652045055,37.41774912282104
2026-01-10,East,166.0711618763929,139.61874223074506,39.773889656788675
2026-01-11,East,160.98933070447276,116.96718769962065,36.44764815100743
2026-01-12,East,160.85806647529023,138.94681973734185,40.30865126600315
2026-01-13,East,158.17096082534354,118.00697318582117,35.05809691860269
2026-01-14,East,162.77659206069512,127.08580952469461,38.8691765448232
2026-01-15,East,162.62081425334682,129.8920637267021,40.39182852798905
2026-01-16,East,162.12216929502668,128.96533208238054,34.66984288046114
2026-01-17,East,159.11501382894505,132.3240662632888,36.136332414084116
2026-01-18,East,158.78940793281606,121.74234325320168,39.042296372334334
2026-01-19,East,157.4459241745294,127.26057342703885,38.803673930367935
2026-01-20,East,160.02929269948794,125.13237366849158,36.66286733912111
2026-01-21,East,157.53019476746502,127.49986071065909,35.036696766139286
2026-01-22,East,157.16577172511347,125.4087560811014,38.345025989684224
2026-01-23,East,158.50300302149134,127.26708068060798,39.067698809461476
2026-01-24,East,158.20208701076197,123.81204544628785,34.311090705127604
2026-01-25,East,157.93474310183262,123.7974747309857,34.179121322433765
2026-01-26,East,159.77422666584246,129.2557439028111,37.40535869713569
2026-01-27,East,158.8304574257184,131.78294346935496,38.024812752001466
2026-01-28,East,157.9275115539225,123.35061257214878,35.987364140324395
2026-01-29,East,158.70179898761947,122.61760146723103,38.09894743748859
2026-01-30,East,156.18520642129283,128.01546596539345,34.816768070583805
2026-01-31,East,158.21189295504945,126.40699489875112,32.41299139286242
2026-02-01,East,158.13625352868954,130.6614934928814,35.77944856107271
2026-02-02,East,154.6633549042319,119.20169785652979,36.059135273872585
2026-02-03,East,159.49597286457825,118.69958366454544,36.34751465312274
2026-02-04,East,155.5776405219985,121.79709200846713,33.79832157708073
2026-02-05,East,157.3578849094409,122.05454488122766,32.840279030130546
2026-02-06,East,159.34372968383983,127.08104174667037,35.84056832803217
2026-02-07,East,158.70483257286327,123.77963998693868,38.53627805787214
2026-02-08,East,156.76169882614084,129.11444381759492,38.86473464405553
2026-02-09,East,155.8086150556463,123.20614073240446,38.53714977940617
2026-02-10,East,158.27029349153872,127.36860728710049,35.02223962801064
2026-02-11,East,157.5674391049947,126.84212407620048,34.20607517373821
2026-02-12,East,154.8252683754616,124.83499016243022,36.958322905052114
2026-02-13,East,154.31737676191113,123.33325585725404,37.13367537557808
2026-02-14,East,151.6088819301446,123.84010899616726,36.122115596429914
2026-02-15,East,155.90939266122555,120.74923845985141,32.15375198376958
2026-02-16,East,155.28502408109492,131.22510889814535,34.32323564645205
2026-02-17,East,157.57329188424998,124.87594659055732,36.45528079627804
2026-02-18,East,155.8709525039493,118.13901631366605,37.148626890050714
2026-02-19,East,157.67472172598866,127.0801441657498,38.069559070402704
2026-02-20,East,153.466487521262,118.51728760477218,35.98180454881648
2026-02-21,East,156.9940442242116,128.92190805191365,37.06037645791879
2026-02-22,East,153.51805619586287,133.86247283690219,35.87334215589478
2026-02-23,East,155.99088665821415,120.85984886878208,37.5694160800798
2026-02-24,East,151.37968540975862,122.76560999392682,35.901668384933544
2026-02-25,East,154.63072392057418,114.92705119293622,36.05762010420941
2026-02-26,East,150.05611290408186,122.31441647047222,34.47448498254161
2026-02-27,East,153.35807396159646,118.25789017027873,35.834197642404256
2026-02-28,East,154.64178155242817,120.58925214977013,36.897539068164185
2026-03-01,East,152.5897648296693,116.5653794145363,36.052903743729985
2026-03-02,East,151.40339746657986,124.78347410353757,36.04233233000648
2026-03-03,East,155.07106099258516,129.09337058143444,38.6996559212194
2026-03-04,East,153.0484678695089,122.55570036889965,36.140021419394955
2026-03-05,East,152.15487654584757,117.40176770999946,34.1329782682232
2026-03-06,East,153.09852539050294,130.42643549292168,37.38691865008893
2026-03-07,East,158.17091456117848,122.7846810101695,33.90178623689786
2026-03-08,East,155.08958680055903,113.26150794081005,33.85509059863323
2026-03-09,East,154.99492978970588,126.28788888155005,36.67068048738132
2026-03-10,East,153.4303067562964,117.22037203682954,36.718854686832444
2026-03-11,East,152.78387976513093,127.17014777960063,33.0666735060182
2026-03-12,East,147.5527356359132,116.13650002536346,33.74491216520914
2026-03-13,East,150.8832581780354,123.7251727451493,33.96448397116776
2026-03-14,East,151.17874745479872,127.95049969659978,34.262396845196555
2026-03-15,East,148.2911787032765,112.58864863951759,36.54543129320119
2026-03-16,East,149.62961662212095,116.87400764323473,36.338934251518694
2026-03-17,East,147.88870841821767,117.93261137128883,34.539497323936125
2026-03-18,East,151.68214287348937,129.03347089396323,34.24450472046802
2026-03-19,East,153.3072352069957,119.35387457589434,32.96214770095886
2026-03-20,East,153.79669532599985,120.06483778105485,38.59970894276387
2026-03-21,East,152.328714558091,124.25367452425186,36.64997071218804
2026-03-22,East,149.49093388067706,116.7066034759888,33.48484856798913
2026-03-23,East,147.47478325743643,118.74245602043723,35.93415564673707
2026-03-24,East,147.74899299645423,110.44150729232277,34.4093513581416
2026-03-25,East,148.65123481982337,129.99263756864167,34.15602795423999
2026-03-26,East,149.340625079552,112.7339539120946,35.73854807248961
2026-03-27,East,150.730688275516,118.97578710046177,33.663141155277756
2026-03-28,East,148.95641450019806,119.002726420948,34.103769861019394
2026-03-29,East,151.59998902834525,130.84343189446017,35.56291993406814
2026-03-30,East,150.3975401402815,113.69380320756152,34.080605642285875
2026-03-31,East,150.82600221983398,130.57932245326094,36.503370864501846
2026-04-01,East,153.03102662225427,126.21070540331353,39.34433833180738
2026-04-02,East,148.33848433772576,120.75626409229685,33.15910060233087
2026-04-03,East,151.48760248834208,116.26691355558388,31.967269905060327
2026-04-04,East,150.57633046917258,123.31677058552843,31.111785758881993
2026-04-05,East,149.8942400197795,116.2979589037246,34.67791172096594
2026-04-06,East,152.29152608879113,128.16652713702496,34.131976037505865
2026-04-07,East,152.24172013191748,116.93806595999531,35.86406502851766
2026-04-08,East,148.5562775661308,118.27922958062423,34.976450857278365
2026-04-09,East,150.05340487952256,117.2663584635522,31.80424728267632
2026-04-10,East,150.95152559160564,115.82360566114956,31.56053745935832
2026-04-11,East,149.81738307499597,123.56050554453635,35.555343095691384
2026-04-12,East,151.51065975742893,123.88582154299132,35.5729896209257
2026-04-13,East,150.88315497359574,126.75157497338158,34.324994997986046
2026-04-14,East,153.96898686440244,114.27581395048112,32.479510202615884
2026-04-15,East,147.22934456674776,123.10432916510344,35.388651438879535
2026-04-16,East,150.03401885956404,132.5544596144357,37.5506028627607
2026-04-17,East,148.45382702573542,116.5048561747036,35.24673028558493
2026-04-18,East,151.4739441684011,130.65489839526572,33.59984105255009
2026-04-19,East,147.0292406003424,116.3075861199748,34.494952451210786
2026-04-20,East,150.95702387773173,113.90357041437885,32.45917661367898
2026-04-21,East,149.00807478956025,117.67829761961423,36.917536385589635
2026-04-22,East,148.80657952165447,124.28628345569996,34.92500457338998
2026-04-23,East,147.39159526821703,113.72239380291597,30.942005230136942
2026-04-24,East,149.3670825621879,116.49197275471789,34.272067791550214
2026-04-25,East,152.4818293162382,124.95316061445651,36.4229688837161
2026-04-26,East,150.28099150206913,120.24009378534817,34.390103058462785
2026-04-27,East,151.6082120493753,124.20968440193396,34.76985096699472
